log,fullmove,ply,side,fen,move,rank,score_cp,gap_cp,candidate_move,reference_move,round,legal_moves,target_oracle_moves,target_reference_moves,target_candidate_moves,target_worst_diff,target_hits
sprt_game_2,44,73,White,4r1k1/p5pp/3r4/2p5/5Q2/1qB5/7P/2K5 w - - 0 44,c3b4,28,-31999,4,c3d4,f4d2,1,33,,,,,
sprt_game_2,44,73,White,4r1k1/p5pp/3r4/2p5/5Q2/1qB5/7P/2K5 w - - 0 44,c3b2,29,-31999,4,c3d4,f4d2,1,33,,,,,
sprt_game_2,44,73,White,4r1k1/p5pp/3r4/2p5/5Q2/1qB5/7P/2K5 w - - 0 44,c3e1,30,-31999,4,c3d4,f4d2,1,33,,,,,
sprt_game_2,44,73,White,4r1k1/p5pp/3r4/2p5/5Q2/1qB5/7P/2K5 w - - 0 44,c3a1,31,-31999,4,c3d4,f4d2,1,33,,,,,
sprt_game_2,44,73,White,4r1k1/p5pp/3r4/2p5/5Q2/1qB5/7P/2K5 w - - 0 44,h2h3,32,-31999,4,c3d4,f4d2,1,33,,,,,
sprt_game_2,44,73,White,4r1k1/p5pp/3r4/2p5/5Q2/1qB5/7P/2K5 w - - 0 44,h2h4,33,-31999,4,c3d4,f4d2,1,33,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,f8b4,1,-100,0,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,c6a5,2,-134,34,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,f6d8,3,-144,44,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,a7a6,4,-169,69,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,h7h6,5,-171,71,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,f6g6,6,-174,74,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,a8c8,7,-177,77,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,g8h6,8,-181,81,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,f8e7,9,-186,86,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,c6b8,10,-190,90,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,f6e7,11,-191,91,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,g7g5,12,-193,93,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,e8c8,13,-213,113,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,g7g6,14,-214,114,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,a7a5,15,-222,122,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,c6d8,16,-223,123,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,d7d6,17,-223,123,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,a8d8,18,-229,129,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,a8b8,19,-233,133,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,c6b4,20,-238,138,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,b7c8,21,-239,139,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,h7h5,22,-241,141,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,e6e5,23,-268,168,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,f8d6,24,-279,179,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,b6b5,25,-283,183,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,d7d5,26,-300,200,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,g8e7,27,-341,241,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,c6d4,28,-359,259,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,c6e7,29,-366,266,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,f8a3,30,-429,329,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,f8c5,31,-478,378,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,c6e5,32,-480,380,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,f6f3,33,-523,423,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,e8e7,34,-557,457,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,f6h6,35,-560,460,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,e8d8,36,-572,472,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,b7a6,37,-582,482,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,f6d4,38,-606,506,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,f6f5,39,-676,576,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,f6h4,40,-682,582,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,f6e5,41,-684,584,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,f6g5,42,-696,596,e8c8,f8b4,3,43,,,,,
sprt_game_3,6,0,Black,r3kbnr/pbpp1ppp/1pn1pq2/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 6,f6f4,43,-701,601,e8c8,f8b4,3,43,,,,,
sprt_game_3,7,2,Black,r3k1nr/pbpp1ppp/1pn1pq2/8/1bBPP3/2N1BN2/PPP2PPP/R2Q1RK1 b kq - 5 7,b4c3,1,-97,0,c6d4,b4c3,3,45,,,,,
sprt_game_3,7,2,Black,r3k1nr/pbpp1ppp/1pn1pq2/8/1bBPP3/2N1BN2/PPP2PPP/R2Q1RK1 b kq - 5 7,f6d8,2,-122,25,c6d4,b4c3,3,45,,,,,
sprt_game_3,7,2,Black,r3k1nr/pbpp1ppp/1pn1pq2/8/1bBPP3/2N1BN2/PPP2PPP/R2Q1RK1 b kq - 5 7,c6a5,3,-123,26,c6d4,b4c3,3,45,,,,,
sprt_game_3,7,2,Black,r3k1nr/pbpp1ppp/1pn1pq2/8/1bBPP3/2N1BN2/PPP2PPP/R2Q1RK1 b kq - 5 7,c6b8,4,-165,68,c6d4,b4c3,3,45,,,,,
sprt_game_3,7,2,Black,r3k1nr/pbpp1ppp/1pn1pq2/8/1bBPP3/2N1BN2/PPP2PPP/R2Q1RK1 b kq - 5 7,a7a6,5,-172,75,c6d4,b4c3,3,45,,,,,
sprt_game_3,7,2,Black,r3k1nr/pbpp1ppp/1pn1pq2/8/1bBPP3/2N1BN2/PPP2PPP/R2Q1RK1 b kq - 5 7,a8c8,6,-174,77,c6d4,b4c3,3,45,,,,,
sprt_game_3,7,2,Black,r3k1nr/pbpp1ppp/1pn1pq2/8/1bBPP3/2N1BN2/PPP2PPP/R2Q1RK1 b kq - 5 7,h7h6,7,-179,82,c6d4,b4c3,3,45,,,,,
sprt_game_3,7,2,Black,r3k1nr/pbpp1ppp/1pn1pq2/8/1bBPP3/2N1BN2/PPP2PPP/R2Q1RK1 b kq - 5 7,g8h6,8,-200,103,c6d4,b4c3,3,45,,,,,
sprt_game_3,7,2,Black,r3k1nr/pbpp1ppp/1pn1pq2/8/1bBPP3/2N1BN2/PPP2PPP/R2Q1RK1 b kq - 5 7,f6e7,9,-211,114,c6d4,b4c3,3,45,,,,,
sprt_game_3,7,2,Black,r3k1nr/pbpp1ppp/1pn1pq2/8/1bBPP3/2N1BN2/PPP2PPP/R2Q1RK1 b kq - 5 7,f6g6,10,-212,115,c6d4,b4c3,3,45,,,,,
sprt_game_3,7,2,Black,r3k1nr/pbpp1ppp/1pn1pq2/8/1bBPP3/2N1BN2/PPP2PPP/R2Q1RK1 b kq - 5 7,e8c8,11,-222,125,c6d4,b4c3,3,45,,,,,
sprt_game_3,7,2,Black,r3k1nr/pbpp1ppp/1pn1pq2/8/1bBPP3/2N1BN2/PPP2PPP/R2Q1RK1 b kq - 5 7,e8f8,12,-223,126,c6d4,b4c3,3,45,,,,,
