log,fullmove,ply,side,fen,move,rank,score_cp,gap_cp,target_oracle_moves,target_reference_moves,target_candidate_moves,target_worst_diff,target_hits
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,f2f3,18,-397,352,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,g2g4,19,-397,352,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,e3e4,20,-404,359,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,d1d3,21,-412,367,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,c1c2,22,-414,369,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,g2g3,23,-415,370,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,f5e6,24,-416,371,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,b3c5,25,-423,378,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,f5c8,26,-427,382,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,b3a1,27,-432,387,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,g1f1,28,-438,393,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,b1a1,29,-439,394,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,d1d2,30,-440,395,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,f2f4,31,-446,401,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,g1h1,32,-449,404,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,b1e4,33,-540,495,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,b1c2,34,-551,506,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,b1d3,35,-586,541,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,b1b2,36,-674,629,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,27,52,White,5r1k/1bp1rp2/1p1p1qpp/p2P1B2/PnP5/1N2P3/5PPP/1QRR2K1 w - - 0 27,b1a2,37,-758,713,f5h3;f5h3,f5h3;f5h3,b3a5;b3a5,-334,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,d4f4,1,-67,0,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,b3c1,2,-83,16,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,g1f1,3,-87,20,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,d4d2,4,-88,21,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,d4h4,5,-92,25,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,h3g2,6,-92,25,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,g1c1,7,-92,25,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,b3d2,8,-106,39,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,b1d1,9,-106,39,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,g1e1,10,-109,42,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,b1c1,11,-114,47,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,d4d1,12,-120,53,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,b1f1,13,-127,60,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,h3f1,14,-131,64,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,b1b2,15,-134,67,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,g1d1,16,-141,74,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,b3a1,17,-142,75,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,h1g2,18,-153,86,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,g1g2,19,-158,91,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,b1e1,20,-227,160,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,b1a1,21,-239,172,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,c4c5,22,-262,195,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,e3e4,23,-269,202,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,d4d3,24,-285,218,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,g3g4,25,-308,241,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,f2f4,26,-357,290,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,f2f3,27,-363,296,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,b3a5,28,-392,325,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,h3f5,29,-424,357,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,b3c5,30,-438,371,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,h3g4,31,-461,394,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,d4e4,32,-520,453,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,b1f5,33,-581,514,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,b1d3,34,-594,527,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,d4g4,35,-600,533,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,b1a2,36,-673,606,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,b1c2,37,-681,614,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
EnyoBot_vs_DarkOnBot_pm9SUqFN.log,32,62,White,2b1r2k/2p1r1q1/1p1p2p1/p2P1p1p/PnPR4/1N2P1PB/5P1P/1Q4RK w - - 0 32,b1e4,38,-695,628,b3c1;b3c1,d4d2;d4d2,b3a5;b3a5,-289,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,g5e4,1,-353,0,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,g8h8,2,-512,159,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,b8f8,3,-716,363,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,b8b7,4,-1108,755,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,g5h3,5,-1307,954,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,g5f3,6,-1691,1338,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,b8e8,7,-31989,31636,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,b8d8,8,-31990,31637,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,g5h7,9,-31992,31639,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,g5f7,10,-31994,31641,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,g5e6,11,-31994,31641,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,b8c8,12,-31995,31642,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,b8b3,13,-31995,31642,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,b8a7,14,-31997,31644,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,b8d6,15,-31997,31644,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,b8b4,16,-31997,31644,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,b8c7,17,-31998,31645,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,b8b6,18,-31998,31645,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,b8b5,19,-31998,31645,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,b8b2,20,-31998,31645,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,b8b1,21,-31998,31645,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
caissa-x_vs_EnyoBot_0waEuGxc.log,69,137,Black,1q4k1/6p1/5pPp/3PpBnP/4P3/Q5K1/8/8 b - - 2 69,b8a8,22,-31999,31646,g8h8;g8h8,g8h8;g8h8,b8d8;b8f8,-280,2
EnyoBot_vs_Lynx_BOT_jjThVRPN.log,19,36,White,r1b2r2/b1p2p2/p1pp1n2/4PkB1/3P3P/8/PP3PP1/RN2R1K1 w - - 0 19,e5f6,1,37,0,e5f6;e5f6,e5f6;e5f6,b1d2;b1c3,-256,2
EnyoBot_vs_Lynx_BOT_jjThVRPN.log,19,36,White,r1b2r2/b1p2p2/p1pp1n2/4PkB1/3P3P/8/PP3PP1/RN2R1K1 w - - 0 19,g5f6,2,33,4,e5f6;e5f6,e5f6;e5f6,b1d2;b1c3,-256,2
EnyoBot_vs_Lynx_BOT_jjThVRPN.log,19,36,White,r1b2r2/b1p2p2/p1pp1n2/4PkB1/3P3P/8/PP3PP1/RN2R1K1 w - - 0 19,b1c3,3,-199,236,e5f6;e5f6,e5f6;e5f6,b1d2;b1c3,-256,2
EnyoBot_vs_Lynx_BOT_jjThVRPN.log,19,36,White,r1b2r2/b1p2p2/p1pp1n2/4PkB1/3P3P/8/PP3PP1/RN2R1K1 w - - 0 19,b1d2,4,-212,249,e5f6;e5f6,e5f6;e5f6,b1d2;b1c3,-256,2
EnyoBot_vs_Lynx_BOT_jjThVRPN.log,19,36,White,r1b2r2/b1p2p2/p1pp1n2/4PkB1/3P3P/8/PP3PP1/RN2R1K1 w - - 0 19,b1a3,5,-237,274,e5f6;e5f6,e5f6;e5f6,b1d2;b1c3,-256,2
EnyoBot_vs_Lynx_BOT_jjThVRPN.log,19,36,White,r1b2r2/b1p2p2/p1pp1n2/4PkB1/3P3P/8/PP3PP1/RN2R1K1 w - - 0 19,e5d6,6,-255,292,e5f6;e5f6,e5f6;e5f6,b1d2;b1c3,-256,2
EnyoBot_vs_Lynx_BOT_jjThVRPN.log,19,36,White,r1b2r2/b1p2p2/p1pp1n2/4PkB1/3P3P/8/PP3PP1/RN2R1K1 w - - 0 19,e1e2,7,-259,296,e5f6;e5f6,e5f6;e5f6,b1d2;b1c3,-256,2
EnyoBot_vs_Lynx_BOT_jjThVRPN.log,19,36,White,r1b2r2/b1p2p2/p1pp1n2/4PkB1/3P3P/8/PP3PP1/RN2R1K1 w - - 0 19,g1f1,8,-266,303,e5f6;e5f6,e5f6;e5f6,b1d2;b1c3,-256,2
EnyoBot_vs_Lynx_BOT_jjThVRPN.log,19,36,White,r1b2r2/b1p2p2/p1pp1n2/4PkB1/3P3P/8/PP3PP1/RN2R1K1 w - - 0 19,e1e3,9,-296,333,e5f6;e5f6,e5f6;e5f6,b1d2;b1c3,-256,2
EnyoBot_vs_Lynx_BOT_jjThVRPN.log,19,36,White,r1b2r2/b1p2p2/p1pp1n2/4PkB1/3P3P/8/PP3PP1/RN2R1K1 w - - 0 19,e1c1,10,-303,340,e5f6;e5f6,e5f6;e5f6,b1d2;b1c3,-256,2
EnyoBot_vs_Lynx_BOT_jjThVRPN.log,19,36,White,r1b2r2/b1p2p2/p1pp1n2/4PkB1/3P3P/8/PP3PP1/RN2R1K1 w - - 0 19,g5e3,11,-309,346,e5f6;e5f6,e5f6;e5f6,b1d2;b1c3,-256,2
EnyoBot_vs_Lynx_BOT_jjThVRPN.log,19,36,White,r1b2r2/b1p2p2/p1pp1n2/4PkB1/3P3P/8/PP3PP1/RN2R1K1 w - - 0 19,g1h1,12,-309,346,e5f6;e5f6,e5f6;e5f6,b1d2;b1c3,-256,2
EnyoBot_vs_Lynx_BOT_jjThVRPN.log,19,36,White,r1b2r2/b1p2p2/p1pp1n2/4PkB1/3P3P/8/PP3PP1/RN2R1K1 w - - 0 19,e1d1,13,-325,362,e5f6;e5f6,e5f6;e5f6,b1d2;b1c3,-256,2
EnyoBot_vs_Lynx_BOT_jjThVRPN.log,19,36,White,r1b2r2/b1p2p2/p1pp1n2/4PkB1/3P3P/8/PP3PP1/RN2R1K1 w - - 0 19,a2a4,14,-333,370,e5f6;e5f6,e5f6;e5f6,b1d2;b1c3,-256,2
EnyoBot_vs_Lynx_BOT_jjThVRPN.log,19,36,White,r1b2r2/b1p2p2/p1pp1n2/4PkB1/3P3P/8/PP3PP1/RN2R1K1 w - - 0 19,g5h6,15,-338,375,e5f6;e5f6,e5f6;e5f6,b1d2;b1c3,-256,2
EnyoBot_vs_Lynx_BOT_jjThVRPN.log,19,36,White,r1b2r2/b1p2p2/p1pp1n2/4PkB1/3P3P/8/PP3PP1/RN2R1K1 w - - 0 19,a2a3,16,-341,378,e5f6;e5f6,e5f6;e5f6,b1d2;b1c3,-256,2
EnyoBot_vs_Lynx_BOT_jjThVRPN.log,19,36,White,r1b2r2/b1p2p2/p1pp1n2/4PkB1/3P3P/8/PP3PP1/RN2R1K1 w - - 0 19,g2g3,17,-343,380,e5f6;e5f6,e5f6;e5f6,b1d2;b1c3,-256,2
EnyoBot_vs_Lynx_BOT_jjThVRPN.log,19,36,White,r1b2r2/b1p2p2/p1pp1n2/4PkB1/3P3P/8/PP3PP1/RN2R1K1 w - - 0 19,g5d2,18,-348,385,e5f6;e5f6,e5f6;e5f6,b1d2;b1c3,-256,2
EnyoBot_vs_Lynx_BOT_jjThVRPN.log,19,36,White,r1b2r2/b1p2p2/p1pp1n2/4PkB1/3P3P/8/PP3PP1/RN2R1K1 w - - 0 19,e1f1,19,-352,389,e5f6;e5f6,e5f6;e5f6,b1d2;b1c3,-256,2
